hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score
99,2,2,23.58131561,57.45325681,57.45325681,40.51728621,90.97578733,497.4390817,497.4390817,294.2074345,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,FARMERS,4.5,1,25000,1,0,NA,0,1,0,0,0,0,50,50,850
7587,1,1,49.61375005,49.61375005,49.61375005,49.61375005,403.3650006,403.3650006,403.3650006,403.3650006,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,FARMERS,5,1,250000,1,1,NA,0,0,0,0,0,0,100,100,850
5658,2,2,36.36720868,72.30986586,72.30986586,54.33853727,244.4065042,675.7183903,675.7183903,460.0624472,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,MISSING,5,1,25000,0,1,NA,0,1,1,2,1,1,100,100,663.6596168
18172,1,1,33.08286613,33.08286613,33.08286613,33.08286613,204.9943936,204.9943936,204.9943936,204.9943936,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,1.5,1,1.00E+05,1,0,NA,0,0,0,1,1,1,25,25,593.1316935
15005,1,3,20.87590627,20.87590627,20.87590627,20.87590627,58.51087527,58.51087527,58.51087527,58.51087527,0,0,1,1,0,TRUE,3,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,0,NA,0,1,0,2,2,0,100,100,736.0047963
19753,2,2,53.02198396,53.58172124,53.58172124,53.3018526,444.2638075,450.9806548,450.9806548,447.6222312,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,4.5,1,25000,0,1,NA,0,0,0,1,1,1,50,50,698.4370108
520,1,2,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,2,0,0,0,0,0,0,NATIONWIDE,0,1,25000,1,0,NA,0,1,0,1,1,1,25,25,703.6540819
4106,1,1,36.54823413,36.54823413,36.54823413,36.54823413,246.5788095,246.5788095,246.5788095,246.5788095,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,25000,1,0,NA,0,0,0,0,0,1,100,100,626.6785135
1524,2,1,35.86120059,79.74162433,79.74162433,57.80141246,238.3344071,152.3563477,716.7533946,477.5439008,0,1,1,2,0,TRUE,1,0,0,0,2,1,0,MISSING,5,1,1.00E+05,1,1,NA,0,0,0,1,1,1,25,25,530.5418566
4600,2,2,22.6095506,38.47409571,38.47409571,30.54182315,79.31460715,269.6891485,269.6891485,174.5018778,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,OTHER,5,1,50000,1,0,NA,0,1,0,1,2,1,100,100,469.5810805
7608,2,3,29.85513737,63.65512009,63.65512009,46.75512873,166.2616484,571.8614411,571.8614411,369.0615447,0,1,1,2,0,TRUE,3,0,0,0,0,0,0,PROGRESSIVE,1,1,1.00E+05,0,1,NA,0,2,1,1,1,0,100,100,574.1517125
1325,1,1,80.53104072,80.53104072,80.53104072,80.53104072,774.3724886,774.3724886,774.3724886,774.3724886,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,0,0,NA,0,1,0,0,0,0,100,100,556.3861939
19801,1,1,44.44814323,44.44814323,44.44814323,44.44814323,341.3777188,341.3777188,341.3777188,341.3777188,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,FARMERS,4,1,1.00E+05,0,0,NA,0,0,0,1,1,1,100,100,562.2845548
16145,1,1,36.82852348,36.82852348,36.82852348,36.82852348,249.9422817,249.9422817,249.9422817,249.9422817,0,0,1,0,1,FALSE,0,1,0,0,0,0,0,ALLSTATE,5,1,25000,0,1,NA,0,1,0,1,1,1,25,25,667.6150915
8892,2,3,46.92596108,49.76465736,49.76465736,48.34530922,371.1115329,405.1758883,405.1758883,388.1437106,0,1,1,1,1,TRUE,3,0,0,0,1,0.5,0,ALLSTATE,5,1,25000,0,0,NA,1,0,0,1,1,0,250,250,796.5553496
2082,2,2,38.80578643,64.5055917,64.5055917,51.65568906,273.6694371,582.0671004,582.0671004,427.8682688,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,25000,0,0,NA,0,1,1,1,1,1,100,100,684.0954724
755,2,2,38.32534502,78.17582467,78.17582467,58.25058484,267.9041402,746.109896,746.109896,507.0070181,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,FARMERS,0,1,250000,0,1,NA,0,0,0,1,1,1,25,25,764.7610767
10743,1,1,18.14132747,18.14132747,18.14132747,18.14132747,0,0,0,0,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,50000,1,0,NA,0,0,1,1,1,1,100,100,NA
16586,2,2,45.32570806,76.96800624,76.96800624,61.14685715,351.9084968,731.6160749,731.6160749,541.7622859,0,0,2,0,2,FALSE,2,0,0,0,0,0,0,AMERICAN FAMILY,3,1,50000,0,1,NA,0,0,0,1,1,1,25,25,698.3145082
1751,1,3,41.3047585,41.3047585,41.3047585,41.3047585,303.657102,303.657102,303.657102,303.657102,0,1,0,0,1,FALSE,3,0,0,0,0,0,0,MISSING,1,1,250000,0,1,NA,0,1,1,0,0,0,100,100,522.3172136
6575,1,1,44.36134323,44.36134323,44.36134323,44.36134323,340.3361188,340.3361188,340.3361188,340.3361188,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,2.5,1,1.00E+05,1,1,NA,0,0,1,1,1,1,50,50,735.9372574
1222,2,1,47.48645956,51.37542754,51.37542754,49.43094355,377.8375148,424.5051304,424.5051304,401.1713226,0,2,0,2,0,TRUE,1,0,0,0,2,1,0,GEICO,1.5,1,25000,1,0,NA,0,1,0,1,1,1,100,100,721.8610951
8324,1,1,56.23288348,56.23288348,56.23288348,56.23288348,482.7946018,482.7946018,482.7946018,482.7946018,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,2,1,250000,0,0,NA,0,0,0,1,1,1,50,50,604.7237257
19116,1,1,34.37505955,34.37505955,34.37505955,34.37505955,220.5007146,220.5007146,220.5007146,220.5007146,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,2,1,250000,0,0,NA,0,0,0,0,0,0,100,100,634.0130856
9370,1,1,28.49738429,28.49738429,28.49738429,28.49738429,149.9686115,149.9686115,149.9686115,149.9686115,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,25000,1,1,NA,0,1,0,0,0,1,100,100,657.2942397
16059,1,2,31.53797521,31.53797521,31.53797521,31.53797521,186.4557025,186.4557025,186.4557025,186.4557025,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,ALLSTATE,3,1,25000,0,1,NA,0,1,0,2,2,2,25,25,700.6372676
3645,4,3,16,16,45.92809022,30.96404511,0,0,359.1370826,179.5685413,3,3,1,2,2,TRUE,3,0,0,0,0,0,0,ALLSTATE,5,1,50000,0,1,NA,0,0,0,1,1,0,100,100,742.8951757
6694,2,1,33.20999693,49.93257605,49.93257605,41.57128649,206.5199631,407.1909126,407.1909126,306.8554379,0,0,2,1,1,TRUE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,0,NA,0,0,0,1,1,1,50,50,651.5196491
11561,2,2,47.58418973,52.62343278,52.62343278,50.10381125,379.0102767,439.4811934,439.4811934,409.245735,0,1,1,2,0,TRUE,2,0,0.5,1,1,0.5,0,OTHER,0.5,1,1.00E+05,1,0,NA,0,2,0,0,0,0,100,100,679.3204836
4655,2,1,21.30561825,68.20334853,68.20334853,44.75448339,63.66741903,626.4401824,626.4401824,345.0538007,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,GEICO,5,1,1.00E+05,1,1,NA,0,0,0,1,1,1,100,100,846.2931165
15514,1,1,65.72066413,65.72066413,65.72066413,65.72066413,596.6479696,596.6479696,596.6479696,596.6479696,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,0.5,1,25000,0,0,NA,0,0,0,1,1,1,25,25,710.3730885
38,1,1,52.25283615,52.25283615,52.25283615,52.25283615,435.0340338,435.0340338,435.0340338,435.0340338,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,50000,0,1,NA,0,0,0,1,1,1,100,100,737.7715804
6227,1,2,45.36972933,45.36972933,45.36972933,45.36972933,352.436752,352.436752,352.436752,352.436752,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,0,NA,1,1,1,1,1,1,250,250,778.452865
9825,1,2,57.16415407,57.16415407,57.16415407,57.16415407,493.9698488,493.9698488,493.9698488,493.9698488,0,0,1,0,1,FALSE,2,0,2,2,1,1,0,MISSING,5,1,1.00E+05,1,0,NA,0,2,1,2,2,1,100,100,664.0891703
2878,1,1,35.54216726,35.54216726,35.54216726,35.54216726,234.5060071,234.5060071,234.5060071,234.5060071,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,1,0,NA,0,0,0,1,1,1,25,25,712.5223443
14835,1,1,64.65506762,64.65506762,64.65506762,64.65506762,583.8608114,583.8608114,583.8608114,583.8608114,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,MISSING,5,1,250000,1,0,NA,1,0,1,0,0,0,25,25,826.4263606
15434,2,2,46.90982743,61.12640876,61.12640876,54.01811809,370.9179291,541.5169051,541.5169051,456.2174171,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,2,1,1.00E+05,1,1,NA,1,0,0,2,2,2,25,25,646.3633039
19988,1,1,30.9554343,30.9554343,30.9554343,30.9554343,179.4652116,179.4652116,179.4652116,179.4652116,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,0,1,NA,0,1,0,0,0,1,50,50,600.7467202
17763,2,1,45.96324662,76.21427785,76.21427785,61.08876223,359.5589594,722.5713341,722.5713341,541.0651468,0,0,2,1,1,TRUE,1,0,0,0,0,0,0,ALLSTATE,5,1,250000,0,0,NA,0,0,0,1,1,1,25,25,685.4570203
13561,2,1,33.13301696,52.68627901,52.68627901,42.90964799,205.5962036,440.2353481,440.2353481,322.9157758,0,1,1,1,1,TRUE,1,0,0,0,2,1,0,OTHER,5,1,25000,0,1,NA,0,0,0,1,1,1,100,100,698.1586042
7372,1,1,78.98322186,78.98322186,78.98322186,78.98322186,755.7986624,755.7986624,755.7986624,755.7986624,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,0,0,NA,1,0,1,1,1,1,25,25,566.3769563
18795,1,1,59.90513029,59.90513029,59.90513029,59.90513029,526.8615635,526.8615635,526.8615635,526.8615635,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,250000,0,1,NA,0,1,0,1,1,1,25,25,671.0216566
12515,1,1,33.67998462,33.67998462,33.67998462,33.67998462,212.1598155,212.1598155,212.1598155,212.1598155,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,1,1,1.00E+05,1,0,NA,0,1,1,1,1,1,25,25,743.3148681
17989,1,1,86.19911792,86.19911792,86.19911792,86.19911792,842.3894151,842.3894151,842.3894151,842.3894151,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,1,NA,0,0,0,1,0,1,250,250,618.7775938
773,1,1,20.87306356,20.87306356,20.87306356,20.87306356,8.5581497,0,0,0,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,1.5,1,250000,0,0,NA,0,0,0,1,1,1,25,25,356.3546171
17877,1,2,41.66157865,41.66157865,41.66157865,41.66157865,307.9389438,307.9389438,307.9389438,307.9389438,0,0,1,1,0,TRUE,2,0,0,0,0,0,0,MISSING,5,1,250000,0,1,NA,0,0,0,2,2,1,100,100,584.0752839
9394,1,2,46.30951818,46.30951818,46.30951818,46.30951818,363.7142181,363.7142181,363.7142181,363.7142181,0,1,0,0,1,FALSE,2,0,0,0,2,2,0,MISSING,5,1,250000,1,1,NA,0,2,0,2,2,1,50,50,614.690734
1364,4,3,17.89174667,56.33625333,56.33625333,37.114,22.70096006,484.0350399,484.0350399,253.368,2,2,2,2,2,TRUE,3,0,0,0,0,0,0,ALLSTATE,3,1,50000,0,1,NA,0,1,1,2,2,0,250,250,521.6725096
12318,2,1,29.40662727,61.8857672,61.8857672,45.64619723,160.8795272,550.6292064,550.6292064,355.7543668,0,1,1,1,1,TRUE,1,0,0,0,2,1,0,OTHER,0,1,1.00E+05,0,0,NA,0,1,0,1,1,1,25,25,710.4038218
17862,4,3,16,27.30648052,62.19336419,30.37496118,0,135.6777662,554.3203702,172.4995341,2,1,3,2,2,TRUE,3,0,0,0,0,0,0,MISSING,5,1,25000,0,1,NA,0,0,0,1,1,0,100,100,507.9418116
15959,1,1,62.5619813,62.5619813,62.5619813,62.5619813,558.7437756,558.7437756,558.7437756,558.7437756,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,1,1,50000,1,0,NA,0,0,1,1,1,1,100,100,740.4121447
12554,1,1,42.37152848,42.37152848,42.37152848,42.37152848,316.4583417,316.4583417,316.4583417,316.4583417,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,4,1,1.00E+05,1,0,NA,0,0,0,1,1,1,25,25,437.9938807
13090,1,1,38.48549725,38.48549725,38.48549725,38.48549725,269.825967,269.825967,269.825967,269.825967,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3.5,1,25000,0,1,NA,0,0,0,1,1,1,25,25,745.7053894
7401,1,1,48.58010059,48.58010059,48.58010059,48.58010059,390.9612071,390.9612071,390.9612071,390.9612071,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,5,1,50000,1,0,NA,0,0,0,1,1,1,25,25,494.148473
14942,3,2,16,34.83764756,44.09439076,31.64401278,0,226.0517708,337.1326891,187.7281533,1,3,0,2,1,TRUE,2,0,0,0,0,0,0,MISSING,5,1,25000,0,1,NA,1,0,1,1,1,1,250,250,738.2324774
3354,2,1,37.18390629,60.98253272,60.98253272,49.0832195,254.2068754,539.7903926,539.7903926,396.998634,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,OTHER,1.5,1,25000,0,1,NA,0,1,1,1,1,1,25,25,795.3647697
6528,3,1,29.60147328,60.59845712,60.59845712,59.90070184,163.2176793,535.1814854,535.1814854,526.8084221,0,1,2,0,3,FALSE,1,0,0,0,0,0,0,LIBERTY MUTUAL,1,1,250000,1,1,NA,0,0,0,1,1,1,100,100,743.0548054
5791,2,3,31.48256765,56.24449556,56.24449556,43.8635316,185.7908118,482.9339467,482.9339467,334.3623792,0,1,1,2,0,TRUE,3,0,0,0,0,0,0,OTHER,3,1,1.00E+05,0,1,NA,0,0,0,1,1,0,25,25,722.3488124
2632,1,1,49.34967782,49.34967782,49.34967782,49.34967782,400.1961338,400.1961338,400.1961338,400.1961338,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,0,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,575.8914772
146,2,2,30.70387822,50.03865257,50.03865257,40.37126539,176.4465386,408.4638308,408.4638308,292.4551847,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,MISSING,3,1,50000,1,1,NA,0,1,0,2,2,2,100,100,640.4875398
10941,2,1,43.18880406,80.16184235,80.16184235,61.6753232,326.2656488,769.9421081,769.9421081,548.1038785,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,MISSING,4,1,1.00E+05,0,0,NA,0,1,1,1,1,1,25,25,631.1164744
7191,2,1,34.39252226,56.29574026,56.29574026,45.34413126,220.7102672,483.5488832,483.5488832,352.1295752,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,2,1,250000,1,0,NA,0,0,0,0,0,0,50,50,567.6880374
8003,1,1,40.50343838,40.50343838,40.50343838,40.50343838,294.0412605,294.0412605,294.0412605,294.0412605,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,1.00E+05,0,0,NA,0,0,0,0,0,1,50,50,749.0564834
9755,1,2,55.97680262,55.97680262,55.97680262,55.97680262,479.7216314,479.7216314,479.7216314,479.7216314,0,1,0,0,1,FALSE,2,0,0,0,1,1,0,MISSING,5,1,1.00E+05,1,0,NA,0,2,0,2,2,2,50,50,652.9462805
770,1,1,45.03315047,45.03315047,45.03315047,45.03315047,348.3978056,348.3978056,348.3978056,348.3978056,0,1,0,0,1,FALSE,0,1,0,0,0,0,0,MISSING,0.5,1,1.00E+05,0,0,NA,0,1,0,1,1,1,50,50,754.5549341
104,2,2,40.02198529,70.44965241,70.44965241,55.23581885,288.2638234,653.395829,653.395829,470.8298262,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,MISSING,2,1,50000,0,1,NA,0,0,0,2,2,1,100,100,759.6290883
8779,3,3,30.4287391,44.12922209,51.46832758,42.00876293,173.1448692,337.5506651,425.619931,312.1051551,0,3,0,2,1,TRUE,3,0,0,0,0,0,0,MISSING,1,1,250000,0,1,NA,0,0,0,1,1,0,100,100,750.6023121
15398,2,2,32.68796422,54.67550078,54.67550078,43.6817325,200.2555707,464.1060094,464.1060094,332.18079,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,GEICO,3,1,1.00E+05,0,1,NA,0,1,1,2,2,2,250,250,564.1960142
13469,2,2,43.00692234,56.06043685,56.06043685,49.53367959,324.0830681,480.7252422,480.7252422,402.4041551,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,GEICO,1,1,25000,0,1,NA,0,1,0,0,0,0,100,100,690.3693918
11583,2,2,34.28131314,60.22104622,60.22104622,47.25117968,219.3757577,530.6525547,530.6525547,375.0141562,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,GEICO,1.5,1,25000,1,0,NA,0,2,1,1,1,1,100,100,753.6709654
19720,1,4,32.64574496,32.64574496,32.64574496,32.64574496,199.7489395,199.7489395,199.7489395,199.7489395,0,1,0,1,0,TRUE,4,0,0,0,2,2,0,OTHER,1,1,25000,1,1,NA,0,0,0,1,1,1,25,25,548.8597216
8798,1,1,52.22002145,52.22002145,52.22002145,52.22002145,434.6402574,434.6402574,434.6402574,434.6402574,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,1,1,1.00E+05,0,1,NA,0,0,0,1,1,1,50,50,680.2080091
5299,1,1,16.78812991,16.78812991,16.78812991,16.78812991,9.457558961,9.457558961,9.457558961,9.457558961,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,250000,0,0,NA,0,0,0,0,0,0,250,250,709.5917807
5493,1,2,50.1382694,50.1382694,50.1382694,50.1382694,409.6592327,409.6592327,409.6592327,409.6592327,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,3.5,1,1.00E+05,0,1,NA,0,0,0,2,2,1,25,25,580.8115749
3107,1,1,39.06533267,39.06533267,39.06533267,39.06533267,276.7839921,276.7839921,276.7839921,276.7839921,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,LIBERTY MUTUAL,1,1,1.00E+05,0,1,NA,0,1,0,1,1,1,25,25,658.7177706
18888,1,1,18.57762574,18.57762574,18.57762574,18.57762574,30.93150889,30.93150889,30.93150889,30.93150889,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,3.5,1,250000,1,1,NA,0,0,0,0,0,1,25,25,609.8178717
11139,2,1,34.49744763,53.173689,53.173689,43.83556832,221.9693716,446.084268,446.084268,334.0268198,0,0,2,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,1.5,1,50000,1,1,NA,0,0,1,0,0,0,50,50,813.0597117
1433,1,1,58.1558613,58.1558613,58.1558613,58.1558613,505.8703356,505.8703356,505.8703356,505.8703356,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,2.5,1,25000,0,1,NA,0,0,0,0,1,1,50,50,696.7925842
18465,1,1,71.42832861,71.42832861,71.42832861,71.42832861,665.1399434,665.1399434,665.1399434,665.1399434,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,0.5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,100,100,848.2251885
3129,1,1,58.22138856,58.22138856,58.22138856,58.22138856,506.6566627,506.6566627,506.6566627,506.6566627,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,MISSING,3,1,25000,1,0,NA,0,0,0,0,0,0,25,25,684.0815848
3391,2,1,45.23183622,55.98207714,55.98207714,50.60695668,350.7820346,479.7849256,479.7849256,415.2834801,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,OTHER,1,1,25000,1,0,NA,0,0,1,1,1,1,25,25,417.129306
11376,2,2,21.16150064,67.33299245,67.33299245,44.24724654,61.93800766,615.9959094,615.9959094,338.9669585,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,MISSING,0.5,1,50000,1,1,NA,0,1,0,2,2,1,25,25,759.2360333
4506,2,1,29.01274325,57.08651988,57.08651988,43.04963157,156.152919,493.0382386,493.0382386,324.5955788,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,MISSING,0.5,1,50000,1,1,NA,0,0,0,1,1,1,50,50,714.0468603
14025,2,1,47.23769093,58.73011669,58.73011669,52.98390381,374.8522911,512.7614003,512.7614003,443.8068457,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,ALLSTATE,0,1,50000,0,1,NA,0,0,1,0,0,1,50,50,710.1997013
14311,2,1,35.45465443,71.65430994,71.65430994,53.55448219,233.4558532,667.8517193,667.8517193,450.6537863,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,ALLSTATE,4.5,1,250000,1,1,NA,0,1,0,0,0,0,25,25,523.9663417
4105,1,1,41.29017334,41.29017334,41.29017334,41.29017334,303.4820801,303.4820801,303.4820801,303.4820801,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,50000,0,0,NA,0,0,0,1,1,1,25,25,850
6234,1,1,29.11056972,29.11056972,29.11056972,29.11056972,157.3268366,157.3268366,157.3268366,157.3268366,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,FARMERS,4.5,1,1.00E+05,0,1,NA,0,1,0,0,0,0,250,250,667.0459331
3766,2,2,26.83195903,39.19946998,39.19946998,33.01571451,129.9835083,278.3936398,278.3936398,204.1885741,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,0,1,50000,0,0,NA,0,0,0,1,1,1,50,50,799.3048719
16622,1,1,45.97883456,45.97883456,45.97883456,45.97883456,359.7460148,359.7460148,359.7460148,359.7460148,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,1.00E+05,1,0,NA,0,0,0,1,1,1,100,100,615.1253447
8972,1,1,68.40813568,68.40813568,68.40813568,68.40813568,628.8976281,628.8976281,628.8976281,628.8976281,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,1.5,1,1.00E+05,1,0,NA,0,0,1,1,0,1,25,25,748.0224187
10993,1,1,34.15171461,34.15171461,34.15171461,34.15171461,217.8205753,217.8205753,217.8205753,217.8205753,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,1,1,250000,0,0,NA,0,0,0,1,1,1,100,100,756.3945148
11970,1,1,36.10856452,36.10856452,36.10856452,36.10856452,241.3027742,241.3027742,241.3027742,241.3027742,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,1,1,1.00E+05,0,0,NA,0,1,0,0,0,0,25,25,693.6358919
11597,2,1,31.01373285,49.47293148,49.47293148,40.24333216,180.1647943,401.6751777,401.6751777,290.919986,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,5,1,1.00E+05,1,1,NA,0,0,1,1,1,1,25,25,722.0307087
14306,2,1,17.86983404,58.66934403,58.66934403,38.26958903,22.43800844,512.0321283,512.0321283,267.2350684,1,0,2,0,2,FALSE,1,0,0,0,0,0,0,MISSING,5,1,250000,0,0,NA,1,0,0,0,0,0,25,25,850
8461,1,1,53.20465007,53.20465007,53.20465007,53.20465007,446.4558008,446.4558008,446.4558008,446.4558008,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,1,1,250000,1,1,NA,0,0,0,1,1,1,25,25,568.2015136
2995,3,1,17.48172601,60.73461868,60.73461868,47.84903534,17.78071207,536.8154241,536.8154241,382.1884241,1,1,2,2,1,TRUE,1,0,0,0,1,0.333333333,0,ALLSTATE,4,1,1.00E+05,1,1,NA,0,0,0,1,1,1,25,25,615.2057693
19971,1,1,66.65697534,66.65697534,66.65697534,66.65697534,607.883704,607.883704,607.883704,607.883704,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,1,1,25000,1,0,NA,0,1,0,1,1,1,100,100,654.5168071
2533,1,2,47.23493066,47.23493066,47.23493066,47.23493066,374.8191679,374.8191679,374.8191679,374.8191679,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,MISSING,0.5,1,250000,0,0,NA,0,1,0,1,1,1,50,50,638.0753295
15519,1,1,35.4116612,35.4116612,35.4116612,35.4116612,232.9399344,232.9399344,232.9399344,232.9399344,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,PROGRESSIVE,3,1,25000,0,1,NA,0,0,1,1,1,1,25,25,452.9882114
2397,1,1,41.11056573,41.11056573,41.11056573,41.11056573,301.3267888,301.3267888,301.3267888,301.3267888,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3,1,250000,0,0,NA,0,1,1,1,1,1,100,100,761.076214
8995,2,2,31.70704589,53.52297557,53.52297557,42.61501073,188.4845507,450.2757068,450.2757068,319.3801288,0,2,0,1,1,TRUE,0,2,0,0,0,0,0,MISSING,4,1,1.00E+05,0,1,NA,0,1,0,1,1,1,25,25,817.1953006
1159,2,1,37.79156867,61.77808686,61.77808686,49.78482776,261.498824,549.3370423,549.3370423,405.4179331,0,2,0,2,0,TRUE,1,0,0,0,2,1,0,MISSING,5,1,250000,1,1,NA,0,0,0,0,0,1,50,50,582.3363609
5940,3,3,36.56588423,53.44420044,53.44420044,63.28798446,246.7906108,449.3304053,449.3304053,567.4558135,0,1,2,2,1,TRUE,3,0,0,0,0,0,0,OTHER,0.5,1,50000,0,1,NA,0,1,1,0,1,0,50,50,718.0828975
11579,1,2,78.31756068,78.31756068,78.31756068,78.31756068,747.8107282,747.8107282,747.8107282,747.8107282,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,GEICO,5,1,250000,1,0,NA,0,1,0,1,1,1,50,50,739.963065
16783,1,1,31.95343961,31.95343961,31.95343961,31.95343961,191.4412753,191.4412753,191.4412753,191.4412753,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,5,1,25000,0,0,NA,0,0,0,0,0,0,25,25,752.5274962
4844,1,1,38.76534253,38.76534253,38.76534253,38.76534253,273.1841104,273.1841104,273.1841104,273.1841104,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,OTHER,3,1,25000,1,1,NA,0,0,0,0,0,0,50,50,678.5271359
16760,1,1,40.41514751,40.41514751,40.41514751,40.41514751,292.9817701,292.9817701,292.9817701,292.9817701,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,0,0,0,1,1,25,25,668.7878032
11934,2,2,27.86770976,69.57208855,69.57208855,48.71989915,142.4125171,642.8650626,642.8650626,392.6387898,0,0,2,1,1,TRUE,2,0,0,0,1,0.5,0,MISSING,5,1,50000,0,0,NA,0,2,1,2,2,1,100,100,788.5604841
